,year_produce,brand,model,car_type,gear_type,engine_cap,mileage,year_extracted,old_price
1948,2013,Toyota,Prius,Used,Automatic,1.5,97499.5,2025,19700
1949,2012,Hyundai,Sonata,Used,Automatic,2,114999.5,2025,17800
1950,2011,Honda,City,Used,Automatic,1.5,124999.5,2025,21800
1951,2018,Proton,Exora,Used,Automatic,1.6,72499.5,2025,31800
1952,2009,Perodua,Myvi,Used,Automatic,1.3,194999.5,2025,11688
1953,2011,Toyota,Camry,Used,Automatic,2.4,92499.5,2025,33800
1954,2015,Volkswagen,Passat,Used,Automatic,1.8,124999.5,2025,27800
1955,2012,Bmw,X3,Used,Automatic,2,124999.5,2025,36800
1956,2018,Mercedes,,Used,Automatic,3,47499.5,2025,438500
1957,2020,Toyota,Alphard,Recon,Automatic,2.5,2499.5,2025,162500
1958,2019,Proton,X70,Used,Automatic,1.8,47499.5,2025,56800
1959,2000,Perodua,Kenari,Used,Automatic,1,224999.5,2025,18800
1960,2007,Toyota,Hilux,Used,Automatic,2.5,144999.5,2025,43500
1961,2013,Proton,Inspira,Used,Automatic,2,114999.5,2025,23888
1962,2016,Perodua,Bezza,Used,Automatic,1.3,97499.5,2025,23777
1963,2020,Perodua,Myvi,Used,Automatic,1.5,114999.5,2025,39800
1964,2021,Toyota,Corolla,Used,Automatic,1.8,72499.5,2025,92000
1965,2014,Kia,Cerato,Used,Automatic,2,87499.5,2025,24800
1967,2015,Perodua,Axia,Used,Automatic,1,42499.5,2025,19780
1968,2019,Mazda,Cx-5,Used,Automatic,2,87499.5,2025,87800
1969,2024,Isuzu,Dmax,New,Automatic,1.9,2499.5,2025,116999
1970,2016,Subaru,Forester,Used,Automatic,2,124999.5,2025,39800
1971,2011,Proton,Persona,Used,Automatic,1.6,154999.5,2025,6990
1972,2011,Porsche,Cayenne,Used,Automatic,3,124999.5,2025,96800
1973,2025,Perodua,Myvi,New,Automatic,1.5,2499.5,2025,54610
1974,2022,Toyota,Harrier,Recon,Automatic,2,57499.5,2025,176000
1975,2009,Nissan,X-Trail,Used,Automatic,2.5,144999.5,2025,11800
1977,2015,Honda,Civic,Used,Automatic,2,114999.5,2025,36888
1978,2020,Toyota,Vios,Used,Automatic,1.5,57499.5,2025,62800
1979,2007,Perodua,Myvi,Used,Automatic,1.3,72499.5,2025,9666
1982,2016,Toyota,Alphard,Used,Automatic,2.5,82499.5,2025,167800
1983,2012,Perodua,Alza,Used,Automatic,1.5,62499.5,2025,22666
1984,2021,Honda,Jazz,Used,Automatic,1.5,67499.5,2025,63800
1985,2017,Honda,Br-V,Used,Automatic,1.5,87499.5,2025,42800
1986,2010,Nissan,Grand,Used,Automatic,1.6,104999.5,2025,14900
1987,2010,Toyota,Corolla,Used,Automatic,1.8,124999.5,2025,18800
1988,2005,Lexus,Rx300,Used,Automatic,3,154999.5,2025,35800
1989,2019,Proton,Exora,Used,Automatic,1.6,77499.5,2025,36800
1990,2014,Mitsubishi,Asx,Used,Automatic,2,114999.5,2025,25888
1991,2020,Perodua,Alza,Used,Automatic,1.5,52499.5,2025,53800
1992,2010,Toyota,Rush,Used,Automatic,1.5,92499.5,2025,20800
1993,2019,Honda,Civic,Used,Automatic,1.5,62499.5,2025,85800
1994,2018,Perodua,Alza,Used,Automatic,1.5,62499.5,2025,42800
1995,2014,Perodua,Myvi,Used,Automatic,1.3,92499.5,2025,22800
1996,2015,Mercedes,S400,Used,Automatic,3.5,82499.5,2025,93800
1997,2020,Mercedes,,Used,Automatic,2,37499.5,2025,199800
1998,2018,Bmw,X3,Used,Automatic,2,72499.5,2025,110800
1999,2016,Toyota,Vellfire,Used,Automatic,2.5,67499.5,2025,150800
2000,2015,Mercedes,C300,Used,Automatic,2,82499.5,2025,159800
2001,2021,Honda,City,Used,Automatic,1.5,57499.5,2025,56800
2002,2021,Land,Rover,Recon,Automatic,5,22499.5,2025,708000
2003,2020,Toyota,Vios,Used,Automatic,1.5,57499.5,2025,62800
2004,2020,Lexus,Lx570,Recon,Automatic,5.7,17499.5,2025,507000
2006,2013,Toyota,Prius,Used,Automatic,1.5,104999.5,2025,18999
2007,2008,Bmw,M3,Used,Automatic,4,77499.5,2025,164999
2009,2013,Mazda,Cx-5,Used,Automatic,2,224999.5,2025,32999
2010,2012,Toyota,Camry,Used,Automatic,2.5,87499.5,2025,39800
2011,2016,Nissan,X-Trail,Used,Automatic,2.5,77499.5,2025,45800
2012,2014,Mazda,Cx-5,Used,Automatic,2,97499.5,2025,38999
2013,2020,Mitsubishi,Triton,Used,Automatic,2.4,67499.5,2025,89999
2014,2015,Toyota,Hilux,Used,Automatic,2.5,97499.5,2025,64999
2016,2016,Toyota,Vellfire,Used,Automatic,2.5,92499.5,2025,159999
2017,2007,Toyota,Corolla,Used,Automatic,1.8,174999.5,2025,14800
2018,2015,Volkswagen,Golf,Used,Automatic,2,72499.5,2025,124900
2019,2018,Volkswagen,Golf,Used,Automatic,2,57499.5,2025,159555
2020,2018,Perodua,Alza,Used,Automatic,1.5,37499.5,2025,39800
2021,2014,Proton,Persona,Used,Automatic,1.6,144999.5,2025,11000
2022,2019,Toyota,Vios,Used,Automatic,1.5,72499.5,2025,47555
2023,2014,Perodua,Alza,Used,Automatic,1.5,72499.5,2025,23888
2024,2023,Nissan,Serena,Used,Automatic,2,2499.5,2025,124888
2025,2012,Toyota,Camry,Used,Automatic,2,87499.5,2025,33888
2026,2023,Proton,X50,Used,Automatic,1.5,22499.5,2025,61888
2027,2017,Mitsubishi,Triton,Used,Automatic,2.4,72499.5,2025,56888
2028,2016,Honda,Cr-V,Used,Automatic,2,72499.5,2025,47888
2029,2020,Mazda,Cx-8,Used,Automatic,2.5,42499.5,2025,119888
2031,2019,Proton,X70,Used,Automatic,1.8,77499.5,2025,47900
2032,2018,Honda,Civic,Used,Automatic,1.8,62499.5,2025,73780
2033,2015,Toyota,Vios,Used,Automatic,1.5,87499.5,2025,39780
2034,2019,Perodua,Myvi,Used,Automatic,1.5,57499.5,2025,43780
2035,2014,Honda,Civic,Used,Automatic,2,87499.5,2025,39780
2037,2004,Honda,Odyssey,Used,Automatic,2.4,124999.5,2025,45500
2038,2020,Hyundai,Grand,Used,Automatic,2.5,72499.5,2025,113900
2039,2023,Volkswagen,Golf,Used,Automatic,1.4,37499.5,2025,128800
2040,2023,Volkswagen,Golf,Used,Automatic,1.4,27499.5,2025,128800
2041,2023,Proton,X50,Used,Automatic,1.5,32499.5,2025,65800
2042,2013,Mercedes,,Used,Automatic,2.1,2499.5,2025,75800
2043,2024,PROTON,Rc,New,Automatic,1.5,2499.5,2025,92300
2044,2018,Mercedes,,Used,Automatic,2,2499.5,2025,125300
2046,2024,Proton,X70,New,Automatic,1.5,2499.5,2025,98000
2047,2024,Proton,Persona,New,Automatic,1.6,2499.5,2025,47000
2048,2024,Proton,Persona,New,Automatic,1.6,2499.5,2025,55000
2049,2024,Proton,X70,New,Automatic,1.5,2499.5,2025,98000
2050,2014,Mitsubishi,Pajero,Used,Automatic,2.5,97499.5,2025,46500
2051,2021,Nissan,Almera,Used,Automatic,1,62499.5,2025,52800
2052,2020,Toyota,Innova,Used,Automatic,2,42499.5,2025,88800
2053,2021,Honda,Br-V,Used,Automatic,1.5,47499.5,2025,61800
2054,2015,Toyota,Altis,Used,Automatic,1.8,82499.5,2025,48800
2055,2025,Perodua,Axia,New,Automatic,1,2499.5,2025,42800
2057,2020,Toyota,Alphard,Recon,Automatic,2.5,57499.5,2025,216000
2060,2023,Toyota,Alphard,Recon,Automatic,2.5,7499.5,2025,0
2061,2010,Toyota,Vios,Used,Automatic,1.5,134999.5,2025,0
2062,2021,Porsche,Macan,Recon,Automatic,2,12499.5,2025,0
2063,2021,Toyota,Harrier,Recon,Automatic,2,37499.5,2025,0
2064,2019,Bmw,330E,Used,Automatic,2,67499.5,2025,86800
2065,2020,Mercedes,,Used,Automatic,2,37499.5,2025,179800
2066,2018,Mercedes,,Used,Automatic,2,67499.5,2025,110800
2067,2016,Mercedes,,Used,Automatic,1.6,87499.5,2025,89800
2068,2019,Mercedes,,Used,Automatic,2,72499.5,2025,160800
2069,2018,Honda,City,Used,Automatic,1.5,82499.5,2025,49800
2070,2017,Perodua,Alza,Used,Automatic,1.5,87499.5,2025,39999
2071,2002,Nissan,Cefiro,Used,Automatic,2,374999.5,2025,5998
2072,2018,NISSAN,Navara,Used,Automatic,2.5,57499.5,2025,68000
2073,2021,Perodua,Myvi,Used,Automatic,1.5,92499.5,2025,36999
2074,2016,Bmw,320I,Used,Automatic,2,114999.5,2025,53999
2075,2020,Honda,City,Used,Automatic,1.5,72499.5,2025,56999
2076,2018,Subaru,Xv,Used,Automatic,2,77499.5,2025,41999
2077,2013,Mercedes,,Used,Automatic,3.5,2499.5,2025,74200
2079,2015,PROTON,Exora,Used,Automatic,1.6,164999.5,2025,15700
2080,2017,HONDA,Br-V,Used,Automatic,1.5,82499.5,2025,39700
2081,2013,Perodua,Myvi,Used,Automatic,1.3,134999.5,2025,19700
2082,2011,Toyota,Vios,Used,Automatic,1.5,124999.5,2025,26800
2083,2015,Honda,Civic,Used,Automatic,1.8,92499.5,2025,40700
2084,2014,Nissan,Serena,Used,Automatic,2,92499.5,2025,38800
2085,2012,Mazda,6,Used,Automatic,2,104999.5,2025,21800
2087,2012,Proton,Inspira,Used,Automatic,2,97499.5,2025,22700
2088,2014,Proton,Suprima,Used,Automatic,1.6,97499.5,2025,18700
2090,2018,Bmw,X1,Used,Automatic,2,67499.5,2025,72700
2091,2011,TOYOTA,Vios,Used,Automatic,1.5,134999.5,2025,23700
2093,2005,Perodua,Myvi,Used,Automatic,1.3,324999.5,2025,11800
2094,2018,NISSAN,Serena,Used,Automatic,2,87499.5,2025,72800
2095,2018,Mazda,Cx-9,Used,Automatic,2.5,97499.5,2025,129800
2096,2018,MAZDA,Cx-5,Used,Automatic,2,87499.5,2025,77700
2097,2020,Mercedes,,Recon,Automatic,1.3,22499.5,2025,176777
2099,2020,Toyota,Alphard,Recon,Automatic,2.5,22499.5,2025,218777
2100,2012,Perodua,Alza,Used,Automatic,1.5,134999.5,2025,18800
2101,2016,Nissan,Navara,Used,Automatic,2.5,97499.5,2025,45800
2102,2021,Toyota,Alphard,Recon,Automatic,2.5,17499.5,2025,230777
2103,2014,Hyundai,Grand,Used,Automatic,2.5,124999.5,2025,48800
2105,2017,Honda,Br-V,Used,Automatic,1.5,97499.5,2025,41800
2106,2015,Mazda,2,Used,Automatic,1.5,92499.5,2025,29500
2109,2015,Toyota,Harrier,Used,Automatic,2,114999.5,2025,89800
2111,2019,Perodua,Myvi,Used,Automatic,1.5,134999.5,2025,38800
2112,2011,Honda,Insight,Used,Automatic,1.3,164999.5,2025,15800
2113,2019,Mercedes,,Recon,Automatic,2,52499.5,2025,0
2114,2018,Honda,Br-V,Used,Automatic,1.5,62499.5,2025,40888
2115,2021,Lamborghini,Huracan,Recon,Automatic,5.2,7499.5,2025,1610000
2116,2019,Perodua,Aruz,Used,Automatic,1.5,124999.5,2025,62800
2117,2017,Mercedes,,Used,Automatic,1.6,104999.5,2025,99800
2118,2021,Toyota,Harrier,Recon,Automatic,2,17499.5,2025,185800
2120,2016,Mazda,Cx-3,Used,Automatic,2,82499.5,2025,49800
2121,2018,Perodua,Bezza,Used,Automatic,1.3,114999.5,2025,29800
2122,2013,Toyota,Vellfire,Used,Automatic,2.4,104999.5,2025,88888
2123,2018,Toyota,Hilux,Used,Automatic,2.8,82499.5,2025,92800
2124,2020,Lexus,Rx300T,Recon,Automatic,2,42499.5,2025,268000
2125,2021,Toyota,Corolla,Used,Automatic,1.8,42499.5,2025,86800
2126,2013,Nissan,Almera,Used,Automatic,1.5,97499.5,2025,17888
2127,2021,Toyota,Corolla,Used,Automatic,1.8,77499.5,2025,89800
2128,2013,Porsche,3.8,Used,Automatic,3.8,47499.5,2025,388000
2129,2021,Toyota,Corolla,Used,Automatic,1.8,47499.5,2025,103800
2130,2019,Honda,Jazz,Used,Automatic,1.5,67499.5,2025,59800
2131,2012,Toyota,Estima,Used,Automatic,2.4,104999.5,2025,63800
2132,2016,Honda,City,Used,Automatic,1.5,87499.5,2025,37800
2133,2018,Nissan,Almera,Used,Automatic,1.5,77499.5,2025,27888
2134,2021,Mercedes,,Recon,Automatic,1.3,12499.5,2025,0
2135,2010,Perodua,Myvi,Used,Automatic,1.3,114999.5,2025,15800
2136,2022,Honda,City,Used,Automatic,1.5,67499.5,2025,72999
2137,2024,Toyota,Alphard,Recon,Automatic,2.5,17499.5,2025,359000
2138,2020,Toyota,Harrier,Recon,Automatic,2,42499.5,2025,123000
2139,2021,Mercedes,,Recon,Automatic,1.3,17499.5,2025,157000
2140,2017,Perodua,Myvi,Used,Automatic,1.5,72499.5,2025,31500
2141,2024,Toyota,Vellfire,Recon,Automatic,2.4,12499.5,2025,429000
2142,2012,Honda,Cr-Z,Used,Automatic,1.5,164999.5,2025,34800
2143,2025,Toyota,Fortuner,New,Automatic,2.4,2499.5,2025,195800
2144,2021,Honda,Jazz,Used,Automatic,1.5,57499.5,2025,65800
2146,2023,Honda,City,Used,Automatic,1.5,52499.5,2025,71200
2148,2020,Perodua,Axia,Used,Automatic,1,104999.5,2025,33800
2149,2022,Honda,City,Used,Automatic,1.5,37499.5,2025,69800
2150,2016,HONDA,Civic,Used,Automatic,1.8,134999.5,2025,58700
2151,2017,Honda,City,Used,Automatic,1.5,87499.5,2025,40500
2152,2012,Perodua,Viva,Used,Automatic,1,97499.5,2025,7388
2153,2019,Proton,X70,Used,Automatic,1.8,52499.5,2025,52800
2154,2018,Bmw,330E,Used,Automatic,2,62499.5,2025,65800
2156,2023,Volvo,Xc90,Used,Automatic,2,52499.5,2025,296800
2158,2022,Toyota,Landcruiser,Recon,Automatic,3.3,17499.5,2025,439000
2159,2016,Mitsubishi,Asx,Used,Automatic,2,87499.5,2025,33800
2160,2011,Toyota,Hilux,Used,Automatic,2.5,124999.5,2025,39800
2163,2019,Honda,Accord,Used,Automatic,2,67499.5,2025,94888
2164,2020,Hyundai,Santa,Used,Automatic,2.4,32499.5,2025,90800
2165,2019,Honda,City,Used,Automatic,1.5,77499.5,2025,50800
2166,2020,Honda,City,Used,Automatic,1.5,92499.5,2025,56800
2167,2019,Proton,X70,Used,Automatic,1.8,52499.5,2025,55800
2168,2023,Toyota,Alphard,Recon,Automatic,2.5,7499.5,2025,378000
2169,2022,Bmw,420I,Recon,Automatic,2,12499.5,2025,249000
2171,2012,Honda,Civic,Used,Automatic,2,104999.5,2025,33800
2174,2016,Perodua,Bezza,Used,Automatic,1.3,87499.5,2025,30800
2175,2022,Honda,Civic,Used,Automatic,1.8,37499.5,2025,84800
2176,1996,Honda,Cr-V,Used,Automatic,2,164999.5,2025,7900
2177,2019,Proton,Perdana,Used,Automatic,2,114999.5,2025,49800
2179,2008,Audi,A5,Used,Automatic,2,104999.5,2025,36888
2181,2020,Toyota,Alphard,Recon,Automatic,2.5,42499.5,2025,232000
2182,2020,Mazda,6,Used,Automatic,2,82499.5,2025,109800
2183,2017,BMW,330E,Used,Automatic,2,62499.5,2025,59999
2184,2013,Perodua,Myvi,Used,Automatic,1.5,92499.5,2025,21999
2185,2012,Bmw,328I,Used,Automatic,2,97499.5,2025,42800
2186,2017,Toyota,Alphard,Used,Automatic,2.5,92499.5,2025,164999
2187,2015,Honda,Hr-V,Used,Automatic,1.8,134999.5,2025,43800
2188,2017,Bmw,X5,Used,Automatic,2,92499.5,2025,79999
2189,2018,Mazda,Cx-5,Used,Automatic,2.5,72499.5,2025,82999
2190,2018,Toyota,Hilux,Used,Automatic,2.8,87499.5,2025,96800
2191,2014,Honda,Accord,Used,Automatic,2,82499.5,2025,39800
2192,2017,Honda,Accord,Used,Automatic,2,87499.5,2025,73800
2193,2015,Toyota,Vellfire,Used,Automatic,2.5,87499.5,2025,143800
2194,2015,Toyota,Vellfire,Used,Automatic,2.5,72499.5,2025,154800
2195,2014,Toyota,Vios,Used,Automatic,1.5,72499.5,2025,43800
2196,2012,Honda,Civic,Used,Automatic,1.8,144999.5,2025,34900
2199,2017,Honda,Accord,Used,Automatic,2,77499.5,2025,66800
2200,2006,Suzuki,Swift,Used,Automatic,1.5,97499.5,2025,10998
2201,2018,Volkswagen,Tiguan,Used,Automatic,1.4,97499.5,2025,55800
2202,2002,Proton,Wira,Used,Automatic,1.5,47499.5,2025,4200
2203,2025,Perodua,Axia,New,Automatic,1,2499.5,2025,38800
2204,2013,Nissan,Almera,Used,Automatic,1.5,87499.5,2025,14900
2205,2010,Toyota,Vellfire,Used,Automatic,2.4,174999.5,2025,69800
2206,2011,Honda,Civic,Used,Automatic,2,134999.5,2025,40500
2207,2018,Perodua,Myvi,Used,Automatic,1.3,42499.5,2025,35875
2208,2018,Toyota,Alphard,Used,Automatic,2.5,82499.5,2025,179800
2209,2015,Honda,Jazz,Used,Automatic,1.5,67499.5,2025,45000
2210,2021,Mercedes,,Used,Automatic,2,67499.5,2025,219800
2211,2015,Honda,Jazz,Used,Automatic,1.5,87499.5,2025,46800
2212,2016,Mercedes,,Used,Automatic,2,92499.5,2025,116800
2213,2012,Mercedes,,Used,Automatic,1.8,174999.5,2025,32800
2214,2023,Perodua,Axia,Used,Automatic,1,32499.5,2025,39000
2215,2020,Toyota,Alphard,Recon,Automatic,2.5,62499.5,2025,185000
2216,2009,Toyota,Camry,Used,Automatic,2.4,154999.5,2025,17700
2217,2021,Honda,Odyssey,Recon,Automatic,2.4,32499.5,2025,188000
2218,2020,Mercedes,,Recon,Automatic,1.3,22499.5,2025,173000
2219,2021,Toyota,Vellfire,Recon,Automatic,2.5,72499.5,2025,196000
2220,2020,Toyota,Voxy,Recon,Automatic,2,47499.5,2025,144000
2221,2019,Toyota,Alphard,Recon,Automatic,2.5,52499.5,2025,218000
2222,2019,Toyota,Vellfire,Recon,Automatic,2.5,57499.5,2025,208000
2223,2016,Mercedes,,Used,Automatic,2,62499.5,2025,139900
2224,2014,Proton,Saga,Used,Automatic,1.3,114999.5,2025,8800
2225,2015,Honda,Jazz,Used,Automatic,1.5,37499.5,2025,45900
2227,2018,Honda,Odyssey,Recon,Automatic,2.4,97499.5,2025,129000
2228,2020,Honda,Crv,Used,Automatic,1.5,57499.5,2025,99900
2229,2022,Lexus,Rx300,Recon,Automatic,2,22499.5,2025,298000
2230,2023,Toyota,Alphard,Recon,Automatic,2.5,7499.5,2025,370000
2231,2018,NISSAN,Serena,Used,Automatic,2,52499.5,2025,76900
2232,2011,Toyota,Wish,Used,Automatic,1.8,92499.5,2025,45800
2233,2011,Toyota,Vellfire,Used,Automatic,3.5,87499.5,2025,63800
2234,2020,Perodua,Myvi,Used,Automatic,1.5,72499.5,2025,37800
2235,2023,Toyota,Alphard,Recon,Automatic,2.5,2499.5,2025,369000
2236,2024,Proton,X70,New,Automatic,1.5,2499.5,2025,110000
2237,2024,Proton,S70,New,Automatic,1.5,2499.5,2025,85000
2238,2024,Proton,Persona,New,Automatic,1.6,2499.5,2025,47000
2239,2024,Proton,Saga,New,Automatic,1.3,2499.5,2025,42000
2243,2016,Honda,Jazz,Used,Automatic,1.5,134999.5,2025,45000
2244,2012,Toyota,Prius,Used,Automatic,1.5,174999.5,2025,15500
2246,2021,Perodua,Ativa,Used,Automatic,1,27499.5,2025,61800
2247,2016,Mercedes,,Used,Automatic,2,2499.5,2025,152800
2248,2017,Mercedes,,Used,Automatic,2,2499.5,2025,152500
2249,2010,Perodua,Myvi,Used,Automatic,1.3,134999.5,2025,13500
2251,2018,Perodua,Bezza,Used,Automatic,1.3,42499.5,2025,32800
2252,2015,Honda,City,Used,Automatic,1.5,87499.5,2025,37800
2253,2014,Toyota,Vios,Used,Automatic,1.5,77499.5,2025,37800
2254,2019,Honda,Cr-V,Used,Automatic,2,87499.5,2025,83800
2255,2019,Ford,Ranger,Used,Automatic,2,67499.5,2025,129888
2256,2013,Perodua,Myvi,Used,Automatic,1.3,114999.5,2025,20888
2257,2018,Proton,Persona,Used,Automatic,1.6,52499.5,2025,0
2258,2021,Toyota,Alphard,Recon,Automatic,2.5,27499.5,2025,0
2259,2021,Toyota,Alphard,Recon,Automatic,2.5,37499.5,2025,0
2260,2021,Toyota,Alphard,Recon,Automatic,2.5,22499.5,2025,0
2261,2018,Toyota,Vios,Used,Automatic,1.5,92499.5,2025,49500
2262,2017,Toyota,Voxy,Used,Automatic,2,87499.5,2025,97800
2263,2022,Proton,X70,Used,Automatic,1.8,37499.5,2025,79800
2264,2019,Bmw,530E,Used,Automatic,2,57499.5,2025,119800
2265,2018,Mercedes,,Used,Automatic,2,67499.5,2025,129800
2266,2015,Honda,City,Used,Automatic,1.5,97499.5,2025,33999
2267,2019,Honda,Civic,Used,Automatic,1.8,72499.5,2025,65999
2269,2011,Toyota,Hilux,Used,Automatic,2.5,134999.5,2025,39800
2270,2005,Honda,Cr-V,Used,Automatic,2,194999.5,2025,14888
2271,2020,Toyota,Innova,Used,Automatic,2,52499.5,2025,92800
2272,2021,Honda,City,Used,Automatic,1.5,32499.5,2025,69800
2273,2022,Land,Rover,Recon,Automatic,2,17499.5,2025,399800
2274,2017,Toyota,Vios,Used,Automatic,1.5,72499.5,2025,43700
2275,2018,Honda,Cr-V,Used,Automatic,1.5,72499.5,2025,83700
2276,2021,Toyota,Yaris,Used,Automatic,1.5,37499.5,2025,61700
2277,2017,Toyota,Camry,Used,Automatic,2,77499.5,2025,82700
2278,2017,HONDA,Br-V,Used,Automatic,1.5,82499.5,2025,39800
2279,2017,Mercedes,C200,Used,Automatic,2,77499.5,2025,92700
2280,2015,PERODUA,Axia,Used,Automatic,1,87499.5,2025,17700
2281,2016,PERODUA,Alza,Used,Automatic,1.5,97499.5,2025,33700
2282,2023,HONDA,Civic,Used,Automatic,1.5,37499.5,2025,103700
2283,2016,HONDA,Crv,Used,Automatic,2,92499.5,2025,49700
2284,2013,MAZDA,6,Used,Automatic,2,104999.5,2025,32800
2285,2008,Toyota,Hilux,Used,Automatic,2.5,164999.5,2025,37800
2286,2019,PROTON,X70,Used,Automatic,1.8,82499.5,2025,48800
2287,2023,TOYOTA,Yaris,Used,Automatic,1.5,12499.5,2025,68800
2288,2019,Toyota,Alphard,Recon,Automatic,2.5,27499.5,2025,212777
2289,2018,PERODUA,Axia,Used,Automatic,1,87499.5,2025,24800
2291,2020,Toyota,Vellfire,Recon,Automatic,2.5,27499.5,2025,182777
2295,2020,Toyota,Alphard,Recon,Automatic,2.5,32499.5,2025,214000
2296,2019,Honda,City,Used,Automatic,1.5,62499.5,2025,49999
2297,2022,Lexus,Rx300,Recon,Automatic,2,22499.5,2025,289777
2298,2015,Mercedes,,Used,Automatic,1.6,92499.5,2025,62800
2299,2017,Mazda,3,Used,Automatic,2,77499.5,2025,43800
2300,2010,Nissan,X-Trail,Used,Automatic,2,154999.5,2025,15800
2301,2022,Toyota,Alphard,Recon,Automatic,2.5,12499.5,2025,238777
2302,2021,Nissan,Almera,Used,Automatic,1,32499.5,2025,58800
2303,2022,Honda,Civic,Used,Automatic,1.5,57499.5,2025,112800
2305,2018,Toyota,Alphard,Used,Automatic,2.5,57499.5,2025,196800
2306,2020,Proton,Iriz,Used,Automatic,1.3,62499.5,2025,26800
2308,2017,Mercedes,,Used,Automatic,2,2499.5,2025,149500
2309,2012,Nissan,X-Trail,Used,Automatic,2,144999.5,2025,17800
2310,2016,Mercedes,C250,Used,Automatic,2,52499.5,2025,115999
2311,2018,HONDA,Jazz,Used,Automatic,1.5,52499.5,2025,46999
2312,2014,Mazda,3,Used,Automatic,2,42499.5,2025,39999
2313,2020,Toyota,Vios,Used,Automatic,1.5,62499.5,2025,63800
2314,2019,Ford,Ranger,Used,Automatic,2,72499.5,2025,73800
2315,2017,Honda,Cr-V,Used,Automatic,2,104999.5,2025,58800
2316,2018,Toyota,Vellfire,Used,Automatic,2.5,62499.5,2025,183800
2317,2014,Toyota,Harrier,Used,Automatic,2,77499.5,2025,87800
2318,2022,Tesla,Model,Used,Automatic,10,17499.5,2025,148888
2319,2016,Toyota,Vios,Used,Automatic,1.5,104999.5,2025,46800
2320,1995,Bmw,325I,Used,Automatic,2.5,500000,2025,40000
2321,2006,Honda,Accord,Used,Automatic,2.4,224999.5,2025,15000
2323,2018,Toyota,Alphard,Used,Automatic,2.5,42499.5,2025,197800
2324,2016,Perodua,Myvi,Used,Automatic,1.5,82499.5,2025,29800
2325,2012,Mercedes,,Used,Automatic,1.8,124999.5,2025,38800
2326,2017,Hyundai,Grand,Used,Automatic,2.5,72499.5,2025,55999
2327,2022,Perodua,Myvi,Used,Automatic,1.5,7499.5,2025,49800
2328,2017,Proton,Persona,Used,Automatic,1.6,97499.5,2025,19900
2329,2018,Toyota,C-Hr,Used,Automatic,1.8,67499.5,2025,79800
2330,2012,Hyundai,Starex,Used,Automatic,2.5,87499.5,2025,37800
2332,2021,Honda,Hr-V,Used,Automatic,1.8,42499.5,2025,76800
2333,2014,Toyota,Vios,Used,Automatic,1.5,87499.5,2025,23999
2334,2018,Mazda,2,Used,Automatic,1.5,72499.5,2025,49800
2335,2014,Peugeot,208,Used,Automatic,1.6,87499.5,2025,13800
2336,2022,Honda,City,Used,Automatic,1.5,82499.5,2025,70800
2337,2010,Toyota,Estima,Used,Automatic,2.4,104999.5,2025,49800
2338,2021,Toyota,Corolla,Recon,Automatic,1.2,7499.5,2025,148000
2339,2018,Nissan,Navara,Used,Automatic,2.5,144999.5,2025,39900
2340,2009,Honda,Civic,Used,Automatic,1.8,124999.5,2025,26999
2341,2019,Bmw,330I,Used,Automatic,2,92499.5,2025,152000
2342,2019,Mercedes,,Recon,Automatic,2,42499.5,2025,168000
2343,2013,Ford,Focus,Used,Automatic,2,114999.5,2025,16800
2344,2019,Toyota,Estima,Used,Automatic,2.4,47499.5,2025,153800
2345,2012,Perodua,Viva,Used,Automatic,1,52499.5,2025,12800
2346,2019,Mercedes,E200,Recon,Automatic,2,22499.5,2025,242000
2347,2020,Perodua,Aruz,Used,Automatic,1.5,47499.5,2025,51800
2348,2021,LEXUS,Rx300,Recon,Automatic,2,12499.5,2025,279000
2349,2007,Mercedes,,Used,Automatic,1.8,2499.5,2025,22800
2351,2013,Honda,Civic,Used,Automatic,1.8,42499.5,2025,30800
2352,2020,Bmw,740Le,Used,Automatic,3,57499.5,2025,219800
2353,2020,Toyota,Vios,Used,Automatic,1.5,72499.5,2025,49900
2354,2022,Toyota,Alphard,Recon,Automatic,2.5,17499.5,2025,229000
2355,2023,Lexus,Nx350,Recon,Automatic,2.4,17499.5,2025,325000
2356,2017,Honda,Civic,Used,Automatic,1.5,144999.5,2025,888888
2359,2016,Proton,Suprima,Used,Automatic,1.6,72499.5,2025,26999
2360,2018,Volkswagen,Jetta,Used,Automatic,1.4,52499.5,2025,46999
2361,2020,Toyota,Alphard,Recon,Automatic,2.5,2499.5,2025,172500
2362,2018,Honda,Cr-V,Used,Automatic,1.5,82499.5,2025,85800
2363,2020,Perodua,Bezza,Used,Automatic,1.3,77499.5,2025,37800
2365,2024,Toyota,Fortuner,New,Automatic,2.8,2499.5,2025,241880
2366,2017,Nissan,Teana,Used,Automatic,2,82499.5,2025,43999
2368,2011,Perodua,Myvi,Used,Automatic,1.5,124999.5,2025,24999
2371,2016,Bmw,320I,Used,Automatic,2,72499.5,2025,84800
2372,2023,Perodua,Myvi,Used,Automatic,1.5,12499.5,2025,49999
2373,2017,Honda,City,Used,Automatic,1.5,72499.5,2025,42999
2374,2011,Proton,Satria,Used,Automatic,1.6,124999.5,2025,15800
2375,2017,Mercedes,,Used,Automatic,1.6,92499.5,2025,99999
2376,2016,Toyota,Innova,Used,Automatic,2,92499.5,2025,47800
2377,2015,Toyota,Harrier,Used,Automatic,2,92499.5,2025,96800
